gameId,date,sport,teamName,isHome,playerName,playerNumber,playerPosition,playerId,ip,h,r,er,bb,so,bf,doublesA,triplesA,bk,hrA,wp,hb,ibb,inhRun,inhRunScore,sha,sfa,kl
6556508,3/15/26,softball,Wm. Paterson,,Stephanie Ciravolo,25.0,P,9663912,0.0,1,3,3,2,0,3,0,0,0,0,0,0,0,2,2,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Taylor Palmieri,4.0,P,9656243,0.2,2,1,1,1,0,4,1,0,0,0,1,0,0,3,3,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Kylie Anthony,21.0,P,9654231,0.2,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1
6556508,3/15/26,softball,Augsburg,1.0,Brooke Laier,5.0,P,11246828,7.0,9,6,5,4,5,35,2,1,0,0,1,0,0,0,0,0,1,0
6493889,3/15/26,softball,Mary Baldwin,,Taylor Shreck,18.0,P,9669267,0.2,5,5,5,3,0,10,1,0,0,0,0,0,0,0,0,0,1,0
6493889,3/15/26,softball,Mary Baldwin,,Jenna Shull,30.0,P,9665945,2.2,9,8,8,1,2,18,2,1,0,0,2,0,0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Bailey Jahna,25.0,P,9669778,0.2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Mackenzie Cauthorn,18.0,P,9656948,5.0,1,0,0,1,9,17,0,0,0,0,0,0,0,0,0,0,0,1
6565596,3/19/26,softball,Mt. St. Joseph,,Mollie Sharp,8.0,P/DP,9657988,2.0,7,7,6,2,1,16,2,0,0,0,0,0,0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Courtney Hankenhoff,11.0,DP/P,9664322,0.1,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Izzie Carroll,18.0,P,11239420,3.2,4,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,1,0
6565596,3/19/26,softball,Denison,1.0,Madilyn Moffitt,12.0,P,9669064,7.0,6,3,3,5,2,31,1,0,0,0,1,0,0,0,0,0,1,0
6565722,3/20/26,softball,Muskingum,,Dani Wright,12.0,P,11239924,5.0,7,4,2,2,0,25,3,0,0,0,1,1,0,0,0,0,0,0
6565722,3/20/26,softball,Muskingum,,Makenna Crothers,29.0,P,11239931,2.0,1,1,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0
6565722,3/20/26,softball,Muskingum,,Lillian Fillippinie,30.0,P,11239932,1.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6565722,3/20/26,softball,Denison,1.0,Madilyn Moffitt,12.0,P,9669064,3.0,5,4,4,1,1,15,2,0,0,0,0,0,0,0,0,0,0,1
6565722,3/20/26,softball,Denison,1.0,Andrea Care,8.0,P,9669272,4.2,5,3,1,1,2,20,3,0,0,0,0,0,0,0,0,1,1,1
6565722,3/20/26,softball,Denison,1.0,Brooke Surbaugh,21.0,DP/P,9655355,0.1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
6565593,3/20/26,softball,Brooklyn,,Kureshma Dhanraj,10.0,P,11330792,5.0,4,1,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,3
6565593,3/20/26,softball,Yeshiva,1.0,Elisheva Trapedo,19.0,P,11254525,5.0,15,17,12,8,4,41,1,0,0,1,2,2,0,0,0,0,0,2
6565623,3/20/26,softball,Hamilton,,Yael Everett,10.0,P,9654807,6.0,6,2,2,1,4,27,1,0,0,0,0,1,0,0,0,0,0,1
6565623,3/20/26,softball,WestConn,1.0,Lindsay Farinaccio,13.0,P,9668079,5.1,15,11,8,4,2,36,1,3,0,0,0,0,0,0,0,1,0,0
6565623,3/20/26,softball,WestConn,1.0,Hailey O'Reilly,18.0,P,9664586,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6565614,3/20/26,softball,Brooklyn,,Jessica Bowe,13.0,P,11330794,2.0,0,0,0,0,3,7,0,0,0,0,0,1,0,0,0,0,0,1
6565614,3/20/26,softball,Brooklyn,,Victoria Elderbaum,5.0,1B,11330790,1.0,2,2,1,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0
6565614,3/20/26,softball,Brooklyn,,Olivia Gonzalez,99.0,SS/P,11330799,2.0,2,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0
6565614,3/20/26,softball,Yeshiva,1.0,Elisheva Trapedo,19.0,P/RF,11254525,0.0,5,9,9,6,0,11,0,0,0,0,1,0,0,0,0,0,0,0
6565614,3/20/26,softball,Yeshiva,1.0,Galit Roth,23.0,RF/2B,9657508,3.0,8,11,6,5,1,19,0,0,0,4,0,0,0,0,0,0,0,0
6565614,3/20/26,softball,Yeshiva,1.0,Shira Pfeiffer,1.0,2B/P,11254523,2.0,1,0,0,3,1,11,0,0,0,0,0,0,0,0,0,0,0,1
6565665,3/20/26,softball,Maryville (TN),,Whitney Carr,12.0,P/DP,11241482,1.1,3,5,5,1,0,10,0,1,0,0,0,2,0,0,0,1,0,0
6565665,3/20/26,softball,Maryville (TN),,Sydney Dickinson,6.0,DP,9662488,4.1,7,3,3,0,4,21,0,0,0,1,0,1,0,0,0,0,1,2
6565665,3/20/26,softball,Maryville (TN),,Watiyeli Taylor,23.0,P,11241473,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6565665,3/20/26,softball,Huntingdon,1.0,Allie Roberts,33.0,P,9665341,1.0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,1
6565665,3/20/26,softball,Huntingdon,1.0,Addison Gaines,19.0,P,9662557,6.0,3,1,1,2,8,24,0,0,0,1,1,0,0,0,0,1,0,1
6565711,3/20/26,softball,Tufts,,Sarah Brody,25.0,P,11329652,2.0,6,3,3,2,0,13,0,0,0,1,0,0,0,0,0,0,0,0
6565711,3/20/26,softball,Tufts,,Francesca Colangelo,16.0,P,11329638,4.0,5,3,2,3,1,19,1,0,0,0,0,0,0,0,0,0,1,0
6565711,3/20/26,softball,Tufts,,Fallon O'Connor,11.0,P,9655390,1.0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6565711,3/20/26,softball,Texas Lutheran,1.0,Jordyn Stuessy,18.0,P,10007158,1.0,4,3,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1
6565711,3/20/26,softball,Texas Lutheran,1.0,Kezia Alvear,16.0,P,9658405,1.0,2,2,2,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0
6565711,3/20/26,softball,Texas Lutheran,1.0,Jamie Burch,17.0,P,9660041,1.0,1,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0
6565711,3/20/26,softball,Texas Lutheran,1.0,Layla Gallardo,27.0,P,11212658,2.0,3,1,1,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0
6565711,3/20/26,softball,Texas Lutheran,1.0,Sophie Donalson,10.0,P,11212648,2.0,1,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0
6565826,3/21/26,softball,Randolph,,Austyn Moran,19.0,P,9669683,4.1,5,4,3,2,1,20,1,0,0,0,1,1,0,0,0,1,0,0
6565826,3/21/26,softball,Randolph,,Delaney Sipes,2.0,P,9668646,1.0,6,6,6,2,0,11,1,1,0,1,3,0,0,0,0,0,0,0
6565826,3/21/26,softball,Shenandoah,1.0,Gracie Ravenkamp,25.0,P,11233133,1.0,2,1,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0
6565826,3/21/26,softball,Shenandoah,1.0,Ava Matthews,20.0,P,11233129,5.0,1,1,1,4,4,20,0,0,0,0,1,0,0,0,0,1,1,0
6565936,3/21/26,softball,Rochester (NY),,Maddie White,15.0,P,9660719,1.2,7,7,5,1,2,14,0,0,0,3,0,0,0,0,0,0,0,0
6565936,3/21/26,softball,Rochester (NY),,Molly Broccolo,7.0,P,9663535,3.1,4,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0
6565936,3/21/26,softball,St. John Fisher,1.0,CC Holmes,22.0,P/RF,9660273,2.2,9,11,9,1,1,20,3,0,0,2,0,1,0,0,0,0,1,0
6565936,3/21/26,softball,St. John Fisher,1.0,Ayla Terpening,15.0,P,11218541,2.0,3,5,5,3,1,11,0,0,0,2,1,0,0,0,0,0,0,0
6565936,3/21/26,softball,St. John Fisher,1.0,Lauren Policare,6.0,P,11218535,0.1,1,2,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0
6565902,3/21/26,softball,Muskingum,,Dani Wright,12.0,P,11239924,6.0,5,0,0,2,3,24,2,0,0,0,0,0,0,0,0,1,0,2
6565902,3/21/26,softball,Heidelberg,1.0,Taylor Forrest,4.0,P,9655508,5.0,9,4,4,1,2,25,2,0,0,0,0,1,0,0,0,0,0,0
6565902,3/21/26,softball,Heidelberg,1.0,Kamryn Rastigue,25.0,P,9659867,0.0,3,4,4,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0
6565902,3/21/26,softball,Heidelberg,1.0,Haley Gockstetter,32.0,P,9665681,1.0,2,2,2,0,1,5,1,0,0,1,0,0,0,0,0,0,0,1
6565895,3/21/26,softball,John Carroll,,Kristin Dems,4.0,P,9655756,5.2,12,7,7,1,0,30,3,0,0,0,0,0,0,0,0,0,0,0
6565895,3/21/26,softball,John Carroll,,Casey Cash,25.0,P,9664865,1.1,4,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0
6565895,3/21/26,softball,Albion,1.0,Alaina Brown,27.0,P,9660561,3.0,9,6,5,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0
6565895,3/21/26,softball,Albion,1.0,Jaden Henderson,3.0,P,9669249,3.0,1,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6565895,3/21/26,softball,Albion,1.0,Lilly Zaskowski,14.0,DP/P,9659833,1.0,3,1,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0
6565883,3/21/26,softball,Wilson,,Julia Wilkes,8.0,P,9658694,6.0,6,2,2,1,5,24,1,0,0,0,0,0,0,0,0,2,0,1
6565883,3/21/26,softball,Wilson,,Rylee Piper,1.0,P,9668180,1.0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
6565883,3/21/26,softball,Dickinson,1.0,Erin McMahon,25.0,P/DP,9663689,3.0,4,2,1,4,2,16,0,0,0,0,0,0,0,0,0,0,0,2
6565883,3/21/26,softball,Dickinson,1.0,Jackie Adler,13.0,DP/PH,11239222,2.0,2,2,2,1,1,9,0,0,0,0,1,0,0,0,0,0,0,0
6565883,3/21/26,softball,Dickinson,1.0,Kaylie Renner,21.0,P,9658754,2.0,6,4,4,1,0,14,0,0,0,0,0,0,0,0,0,1,0,0
6565882,3/21/26,softball,Pitt.-Bradford,,Christa Koagel,12.0,P,9660836,1.2,10,9,6,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0
6565882,3/21/26,softball,Pitt.-Bradford,,Alyssa Tollini,1.0,DP,11238936,1.2,2,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0
6565882,3/21/26,softball,Pitt.-Bradford,,Krislyn Clement,15.0,DP/P,9661424,0.2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
6565882,3/21/26,softball,Roanoke,1.0,Baylee Compton,7.0,P,9654236,5.0,2,1,0,1,9,18,0,0,0,0,0,0,0,0,0,1,0,1
6565878,3/21/26,softball,Greenville,,Kayla Kocher,10.0,P,11222475,5.0,6,3,3,0,1,20,0,0,0,0,2,0,0,0,0,0,0,0
6565878,3/21/26,softball,Rose-Hulman,1.0,Audrey Theuring,9.0,P,9657352,3.0,8,7,5,2,2,18,0,0,0,1,1,0,0,0,0,1,0,0
6565878,3/21/26,softball,Rose-Hulman,1.0,Aubrey Smith,1.0,RF/3B,9666136,1.1,7,6,6,1,2,12,0,0,0,1,0,0,0,0,0,1,0,0
6565878,3/21/26,softball,Rose-Hulman,1.0,Kayla Schnippel,25.0,1B/P,9666482,0.2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
6565877,3/21/26,softball,Pfeiffer,,Abigail Bowman,14.0,P,11201027,4.2,3,2,2,0,1,17,0,0,0,1,0,0,0,0,0,0,0,1
6565877,3/21/26,softball,Pfeiffer,,Reese Caranna,33.0,P,9669608,1.1,1,0,0,2,1,8,0,0,0,0,1,0,0,0,0,0,0,0
6565877,3/21/26,softball,N.C. Wesleyan,1.0,Ava Strickland,12.0,P,11215080,7.0,4,0,0,1,3,27,0,0,0,0,0,1,0,0,0,0,0,0
6565871,3/21/26,softball,Penn St. Brandywine,,Isabella Hurta,23.0,P/DP,9668760,6.0,6,2,2,1,4,25,2,0,0,0,0,0,0,0,0,0,0,1
6565871,3/21/26,softball,Penn St. Brandywine,,Olivia Bowers,12.0,DP/P,11250348,1.0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
6565871,3/21/26,softball,Washington Col.,1.0,Emmie Meeks,24.0,P,9663223,3.0,8,7,4,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0
6565871,3/21/26,softball,Washington Col.,1.0,Emma Kitchin,14.0,P,9662654,4.0,2,1,1,1,2,15,0,0,0,1,0,0,0,0,0,1,0,1
6565805,3/21/26,softball,Norwich,,Madison DeCota,24.0,P,9666249,6.0,6,5,5,0,3,29,4,0,0,0,0,1,0,0,0,0,0,2
6565805,3/21/26,softball,Mitchell,1.0,Arianna Drouin,9.0,P,11332183,7.0,4,1,1,1,0,27,3,0,0,0,0,0,0,0,0,1,0,0
6565811,3/21/26,softball,Pfeiffer,,Mollie Bulla,7.0,P,11200999,4.2,3,1,1,1,3,20,0,0,0,0,0,2,0,0,0,0,0,0
6565811,3/21/26,softball,Pfeiffer,,Abigail Bowman,14.0,P,11201027,2.1,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1
6565811,3/21/26,softball,N.C. Wesleyan,1.0,Kendall Wallace,16.0,P,11215081,7.0,9,3,3,2,1,30,0,0,0,0,1,1,0,0,0,0,0,0
6565850,3/21/26,softball,Westminster (PA),,Natalie Davis,10.0,P/DP,9657789,4.0,6,1,1,0,1,18,2,0,0,0,0,0,0,0,0,0,0,1
6565850,3/21/26,softball,Westminster (PA),,Cheyenne Piper,23.0,P,9658675,3.0,1,0,0,2,1,12,0,0,0,0,0,0,0,0,0,1,0,1
6565850,3/21/26,softball,Geneva,1.0,McKenzie Rapp,10.0,P,9659475,7.0,6,5,3,1,1,30,1,0,0,0,0,0,0,0,0,1,2,1
6565866,3/21/26,softball,Averett,,Cora Liggon,10.0,P,11226255,4.1,2,3,3,3,0,18,2,0,0,0,0,0,0,0,0,1,1,0
6565866,3/21/26,softball,Averett,,Delani Straughan,16.0,P,11226258,1.2,2,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,2
6565866,3/21/26,softball,Bridgewater (VA),1.0,Evelyn Rhoads,27.0,P,9661687,7.0,3,0,0,1,1,26,0,0,0,0,1,1,0,0,0,1,0,0
6565933,3/21/26,softball,Marian (WI),,Savanna Knuth,35.0,P,9665818,4.0,3,0,0,0,5,16,1,0,0,0,0,0,0,0,0,0,0,1
6565933,3/21/26,softball,Marian (WI),,McKenna Repovich,36.0,P,9656594,1.0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
6565933,3/21/26,softball,Alverno,1.0,Cece Ehni,24.0,P,11234912,5.0,15,13,12,4,1,36,4,0,0,0,1,1,0,0,0,0,1,1
6565958,3/21/26,softball,Blackburn,,Michelle Hollon,16.0,P,9670225,4.0,10,6,6,2,0,22,4,0,0,0,0,0,0,0,0,1,0,0
6565958,3/21/26,softball,Blackburn,,T. Weber,23.0,P,11330205,2.1,5,5,2,3,0,16,1,0,0,0,1,0,0,0,0,0,0,0
6565958,3/21/26,softball,Blackburn,,J. Hossler,19.0,P,11330202,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6565958,3/21/26,softball,Wheaton (IL),1.0,Dillon Watson,19.0,P,11242042,3.0,6,5,2,1,4,15,1,0,0,0,0,0,0,0,0,0,0,2
6565958,3/21/26,softball,Wheaton (IL),1.0,Kennedy Kemp,11.0,CF,9663591,0.1,4,4,4,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0
6565958,3/21/26,softball,Wheaton (IL),1.0,Shylah Dozeman,7.0,P,9670669,3.2,4,1,1,0,4,15,1,0,0,0,0,0,0,0,0,1,0,2
6565913,3/21/26,softball,MSOE,,Brynn Timmer,6.0,P,9665874,5.0,11,8,3,0,4,28,0,0,0,0,0,0,0,0,0,0,0,3
6565913,3/21/26,softball,MSOE,,Marissa Collazo,23.0,P,9660209,1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6565913,3/21/26,softball,Rockford,1.0,Claire Shanahan,6.0,P,9660326,5.0,7,3,3,1,1,25,2,0,0,0,0,0,0,0,0,0,0,0
6565913,3/21/26,softball,Rockford,1.0,McKenna Morris,12.0,P,9664471,2.0,3,2,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,2
6565953,3/21/26,softball,Pomona-Pitzer,,Ava Bautista,22.0,P,11240421,7.0,8,4,3,1,2,33,1,0,0,0,1,2,0,0,0,0,0,1
6565953,3/21/26,softball,Cal Lutheran,1.0,Joie Steinkamp,0.0,P,11240314,3.0,7,2,2,2,3,18,0,0,0,0,1,0,0,0,0,0,1,0
6565953,3/21/26,softball,Cal Lutheran,1.0,Ava Tepesano,11.0,P,9662832,0.2,2,3,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1
6565953,3/21/26,softball,Cal Lutheran,1.0,Kalli Strahm,1.0,P,9663467,2.1,6,4,3,0,1,16,2,1,0,0,0,1,0,0,0,0,0,1
6565953,3/21/26,softball,Cal Lutheran,1.0,Olivia Oergel,5.0,P,9665900,1.0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
6530674,3/21/26,softball,Dallas,,Julia Kruse,11.0,P/DP,9659487,1.0,4,3,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0
6530674,3/21/26,softball,Dallas,,Emma Sherman,5.0,DP/P,9660469,5.0,5,3,2,4,1,25,1,0,0,0,0,0,0,0,0,0,0,1
6530674,3/21/26,softball,Centenary (LA),1.0,Haydyn Schexnayder,36.0,P,11241333,7.0,5,1,1,0,3,26,0,0,0,0,1,0,0,0,0,0,0,1
6566020,3/22/26,softball,Heidelberg,,Haley Gockstetter,32.0,P,9665681,8.0,9,4,2,4,6,38,4,1,0,0,0,0,0,0,0,0,0,4
6566020,3/22/26,softball,Albion,1.0,Lilly Zaskowski,14.0,P,9659833,8.0,9,5,4,0,6,33,1,0,0,0,0,0,0,0,0,0,1,4
6566049,3/22/26,softball,Capital,,Alyssa Miller,1.0,P,9662648,5.2,13,9,9,0,7,30,3,1,0,2,1,0,0,0,0,2,0,0
6566049,3/22/26,softball,Capital,,Emmalee Putnam,21.0,P,11240433,0.0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
6566049,3/22/26,softball,Mount Union,1.0,Kendyll Cahill,13.0,P,9663426,6.0,4,2,2,1,3,24,0,0,0,1,0,1,0,0,0,0,0,0
6566060,3/22/26,softball,Heidelberg,,Taylor Forrest,4.0,P,9655508,7.0,9,5,5,0,2,33,1,0,0,0,0,1,0,0,0,0,0,0
6566060,3/22/26,softball,Albion,1.0,Alaina Brown,27.0,P,9660561,3.1,8,7,4,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0
6566060,3/22/26,softball,Albion,1.0,Jaden Henderson,3.0,P,9669249,1.2,3,1,1,2,0,10,2,0,0,0,0,0,0,0,0,0,1,0
6566060,3/22/26,softball,Albion,1.0,Lilly Zaskowski,14.0,DP/P,9659833,2.0,3,2,1,0,2,9,2,0,0,0,0,0,0,0,0,0,0,0
6566034,3/22/26,softball,Baruch,,Leilani Jimenez,1.0,P,9663606,7.0,3,1,1,3,7,26,1,0,0,0,0,0,0,0,0,0,0,3
6566034,3/22/26,softball,St. Joseph's (L.I.),1.0,Caitlyn Herzing,12.0,P,9670862,4.1,7,1,1,2,2,21,1,0,0,0,0,0,0,0,0,0,0,1
6566034,3/22/26,softball,St. Joseph's (L.I.),1.0,Emma Rondinell,11.0,P,9664170,2.2,6,3,3,1,3,14,1,1,0,0,0,0,0,0,0,0,0,0
6566073,3/22/26,softball,Manhattanville,,Jori Wilkendorf,13.0,P,9665177,5.0,2,0,0,1,2,19,0,0,0,0,1,0,0,0,0,0,0,0
6566073,3/22/26,softball,Washington Col.,1.0,Emmie Meeks,24.0,P,9663223,2.0,2,2,2,0,1,9,0,0,0,0,0,0,0,0,0,0,1,1
6566073,3/22/26,softball,Washington Col.,1.0,Emma Kitchin,14.0,P,9662654,2.0,4,3,3,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0
6566073,3/22/26,softball,Washington Col.,1.0,Katie Tribbitt,23.0,P,9656264,1.0,4,4,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,1
6566081,3/22/26,softball,Baruch,,Reina Castro-Johnson,21.0,P,9657533,3.2,10,5,5,2,2,24,2,1,0,0,0,2,0,0,0,0,0,0
6566081,3/22/26,softball,Baruch,,Leilani Jimenez,1.0,RF/P,9663606,1.1,4,4,4,6,1,13,0,0,0,0,0,0,0,0,0,0,0,1
6566081,3/22/26,softball,St. Joseph's (L.I.),1.0,K. Lysogorsk,41.0,P,9668752,6.0,4,1,1,5,3,26,0,0,0,0,0,2,0,0,0,1,0,1
6566107,3/22/26,softball,Pitt.-Bradford,,Tae-Lynn Brabant,3.0,P,11238947,0.1,3,6,6,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0
6566107,3/22/26,softball,Pitt.-Bradford,,Kaylee Schwartz,44.0,P,11238982,3.2,6,2,2,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0
6566107,3/22/26,softball,East. Mennonite,1.0,Haley Lambert,2.0,P,9661499,1.0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
6566107,3/22/26,softball,East. Mennonite,1.0,Meaghan Dean,22.0,DP,9660941,4.0,3,0,0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,0
6566098,3/22/26,softball,Thomas (ME),,Brooke Smith,12.0,P/DP,9660492,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6566098,3/22/26,softball,Thomas (ME),,Megan Oberholzer,30.0,DP/P,9670691,6.0,11,6,4,1,3,32,2,1,0,0,0,0,0,0,0,0,1,1
6566098,3/22/26,softball,Simmons,1.0,Ally Hyde,22.0,P/DP,9654535,1.1,3,5,3,4,2,12,1,0,0,0,1,0,0,0,0,0,0,2
6566098,3/22/26,softball,Simmons,1.0,Trinity Payne,13.0,1B/P,9670846,4.2,6,4,0,3,2,23,1,1,0,0,2,0,0,0,0,1,0,0
6545298,3/13/26,softball,Southern Va.,,Addalyn Burch,23.0,P,11251393,6.0,9,6,6,1,0,29,1,0,0,0,1,0,0,0,0,0,0,0
6545298,3/13/26,softball,Va. Wesleyan,1.0,T. Mcqueen,21.0,P/DP,11330213,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
