gameId,date,sport,teamName,isHome,playerName,playerNumber,playerPosition,playerId,g,po,a,tc,e,fldPct,ci,pb,sba,csb,idp
6557166,2/28/26,softball,TCNJ,,Emily Evans,22.0,3B,11248442,1,3,1,4,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Gianna Vazquez,15.0,2B,9658225,1,1,2,3,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Grace Brouillard,20.0,C,9656652,1,3,1,4,0,1.0,0,0,1,0,0
6557166,2/28/26,softball,TCNJ,,Morgan Estelow,14.0,RF,9669796,1,1,1,3,1,0.667,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Amelia Santos,26.0,DP,9659575,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Jessica Sclafani,7.0,DP,9666319,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Morgan Leonhauser,24.0,SS,11248439,1,4,2,6,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Olivia Gist,28.0,PR,9670005,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Jules Fuchs,10.0,LF,9657524,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Camryn Kitchin,21.0,1B,9664705,1,7,0,7,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Julia Wallace,2.0,PR,11248436,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Brooke Hamaty,8.0,CF,11248440,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Taylor Menzel,31.0,PH,11248438,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,TCNJ,,Emily Gill,18.0,PH,11248441,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Courtney Johnson,22.0,3B,11251238,1,0,3,3,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Lexie Delcollo,11.0,RF,9670839,1,3,0,3,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Karlie Wolfe,9.0,1B,9654973,1,10,0,10,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Grace Couch,20.0,PR,11251236,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Audrey March,25.0,DP/PH,11251240,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,McKenna Horner,27.0,DP,9662622,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Alayna Gigliotti,26.0,SS,9665800,1,0,2,2,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Madison Lepeonka,6.0,C,9660424,1,6,1,7,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Michalea Troy,16.0,PH,11251234,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Sam Flowers,8.0,LF,9664928,1,1,0,1,0,1.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Jillian McTamney,7.0,PH,11251233,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Morgan Moxley,10.0,2B,9659110,1,0,2,3,1,0.667,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Brooklyn Richardson,2.0,PH,11251230,1,0,0,0,0,0.0,0,0,0,0,0
6557166,2/28/26,softball,Salisbury,1.0,Camille Jones,5.0,CF,9664638,1,0,1,2,1,0.5,0,0,0,0,0
6519369,3/07/26,softball,Oberlin,,Anjali Singh,6.0,CF,11212832,1,1,0,1,0,1.0,0,0,0,0,0
6519369,3/07/26,softball,Oberlin,,Haley Carlson,9.0,LF,9654741,1,0,0,0,0,0.0,0,0,0,0,0
6519369,3/07/26,softball,Oberlin,,Hannah O'Connor,21.0,3B,11212829,1,4,2,6,0,1.0,0,0,0,0,0
6519369,3/07/26,softball,Oberlin,,Maya Means,15.0,2B,9662340,1,0,0,0,0,0.0,0,0,0,0,0
6519369,3/07/26,softball,Oberlin,,Ava Soldo,12.0,C,9658467,1,6,0,6,0,1.0,0,0,0,0,0
6519369,3/07/26,softball,Oberlin,,Caroline Sniffen,5.0,1B,11212833,1,5,0,6,1,0.833,0,0,0,0,0
6519369,3/07/26,softball,Oberlin,,Aoife Shen,16.0,SS,11212831,1,1,2,3,0,1.0,0,0,0,0,0
6519369,3/07/26,softball,Oberlin,,Hailey Alspach,1.0,P,9663312,1,2,0,2,0,1.0,0,0,4,0,0
6519369,3/07/26,softball,Oberlin,,Wren Norris,3.0,RF,9661310,1,2,0,2,0,1.0,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Emma Blankenship,16.0,CF,9659301,1,4,0,4,0,1.0,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Sydney Dickinson,6.0,DH/P,9662488,1,0,1,1,0,1.0,0,0,0,1,0
6527414,3/07/26,softball,Maryville (TN),,Catie Zani,17.0,LF,9670898,1,3,0,3,0,1.0,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Karli Hammontree,8.0,PR,11241472,1,0,0,0,0,0.0,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Paige Dickinson,15.0,1B,9662508,1,3,0,3,0,1.0,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Kaylee Peyret,13.0,SS,9661925,1,2,2,4,0,1.0,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Desiree Nance,7.0,3B,11241469,1,2,1,4,1,0.75,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Tate Romero,28.0,C,9668291,1,1,1,2,0,1.0,0,1,1,1,0
6527414,3/07/26,softball,Maryville (TN),,Abby Woodard,9.0,RF,9668606,1,0,0,0,0,0.0,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Emma Lakin,26.0,PH,11241476,1,0,0,0,0,0.0,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Jessica Harris,11.0,2B,9665911,1,3,0,3,0,1.0,0,0,0,0,0
6527414,3/07/26,softball,Maryville (TN),,Olivia Harris,19.0,PH,9663254,1,0,0,0,0,0.0,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Audrey Bergen,77.0,LF,9658120,1,1,0,1,0,1.0,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Renee Laczkowski,12.0,3B,9657283,1,1,4,6,1,0.833,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Anika Pelekis,10.0,SS,9668354,1,2,0,3,1,0.667,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Morgan DeFreitas,28.0,1B,9659482,1,8,0,8,0,1.0,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Abigail Gold,1.0,PR,9654507,1,0,0,0,0,0.0,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Lily Mader,26.0,C,9668501,1,7,2,9,0,1.0,0,0,2,1,0
6527414,3/07/26,softball,Gettysburg,1.0,Kate Buckley,9.0,PR,9656906,1,0,0,0,0,0.0,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Abby Todd,27.0,DH,9657285,1,0,0,0,0,0.0,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Siara Gonzalez,23.0,PR,11234442,1,0,0,0,0,0.0,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Zoe Brennan,4.0,RF,9668240,1,0,0,0,0,0.0,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Lauren Bickler,63.0,2B,11234421,1,2,3,5,0,1.0,0,0,0,0,0
6527414,3/07/26,softball,Gettysburg,1.0,Jamie Shaw,5.0,CF,9658842,1,0,0,0,0,0.0,0,0,0,0,0
6556505,3/10/26,softball,Hunter,,Grace Basil,23.0,SS,9660268,1,0,1,1,0,1.0,0,0,0,0,0
6556505,3/10/26,softball,Hunter,,Abigail Bidinger,13.0,P,11210578,1,1,2,3,0,1.0,0,0,5,0,0
6556505,3/10/26,softball,Hunter,,Adriana Ramirez,5.0,C,9666679,1,1,0,1,0,1.0,0,0,5,0,0
6556505,3/10/26,softball,Hunter,,Isabella Thumhart,10.0,3B,11230910,1,0,2,3,1,0.667,0,0,0,0,0
6556505,3/10/26,softball,Hunter,,Elizabeth Thompson,15.0,CF,9658965,1,3,0,3,0,1.0,0,0,0,0,0
6556505,3/10/26,softball,Hunter,,Giordana Bowen,21.0,1B,11210580,1,6,0,7,1,0.857,0,0,0,0,0
6556505,3/10/26,softball,Hunter,,Madison Drouet,8.0,RF,11210577,1,0,0,0,0,0.0,0,0,0,0,0
6556505,3/10/26,softball,Hunter,,Brianna Flores,14.0,2B,9661399,1,0,0,0,0,0.0,0,0,0,0,0
6556505,3/10/26,softball,Hunter,,Amanda Rivera,7.0,LF,9670792,1,1,0,1,0,1.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Brandi Shortway,6.0,CF,9668697,1,0,0,0,0,0.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Gianna Capone,8.0,2B,11254007,1,2,0,2,0,1.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Megan Tinger,32.0,C,11254013,1,5,1,6,0,1.0,0,0,0,1,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Aubrey Miller,18.0,3B,11254010,1,0,0,0,0,0.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Courtney DiPrenda,24.0,3B,11254011,1,1,0,1,0,1.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Hailey Backo,2.0,SS,9660615,1,1,2,3,0,1.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Kelsey Geurts,5.0,RF,11254006,1,0,0,0,0,0.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Lilah Guthy,11.0,P,9663109,1,0,3,3,0,1.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Taylor Palmieri,4.0,P,9656243,1,0,0,0,0,0.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Kylie Anthony,21.0,P,9654231,1,0,0,0,0,0.0,0,0,0,1,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Molly Cocco,16.0,DP,11254009,1,0,0,0,0,0.0,0,0,0,0,0
6556505,3/10/26,softball,Wm. Paterson,1.0,Samantha Campos,12.0,LF,9668289,1,1,0,1,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Brandi Shortway,6.0,CF,9668697,1,2,0,2,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Gianna Capone,8.0,2B,11254007,1,1,1,2,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Megan Tinger,32.0,3B,11254013,1,2,0,2,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Courtney DiPrenda,24.0,3B,11254011,1,1,0,1,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Aubrey Miller,18.0,DP,11254010,1,0,0,0,0,0.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Rylie Nagle,20.0,PR,9664469,1,0,0,0,0,0.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Hailey Backo,2.0,SS,9660615,1,2,3,5,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Kelsey Geurts,5.0,RF,11254006,1,0,0,0,0,0.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Lilah Guthy,11.0,P/RF,9663109,1,0,3,3,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Stephanie Ciravolo,25.0,P,9663912,1,0,0,0,0,0.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Taylor Palmieri,4.0,P,9656243,1,0,0,0,0,0.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Kylie Anthony,21.0,P,9654231,1,0,0,0,0,0.0,0,0,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Gabriella Vazquez,22.0,C,9666542,1,4,0,4,0,1.0,0,1,0,0,0
6556508,3/15/26,softball,Wm. Paterson,,Samantha Campos,12.0,LF,9668289,1,0,1,1,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Augsburg,1.0,Jaime Olson,17.0,LF,9660293,1,2,0,2,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Augsburg,1.0,Paityn Pagenkopf,27.0,2B,11246817,1,2,0,2,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Augsburg,1.0,Lola Pilon,20.0,1B,9659924,1,6,0,6,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Augsburg,1.0,Kayla Shaffer,22.0,C,11246820,1,6,0,6,0,1.0,0,0,1,0,0
6556508,3/15/26,softball,Augsburg,1.0,Olivia Grefe,9.0,DP,11246801,1,0,0,0,0,0.0,0,0,0,0,0
6556508,3/15/26,softball,Augsburg,1.0,Mckenna Haug,19.0,RF,11246803,1,0,0,1,1,0.0,0,0,0,0,0
6556508,3/15/26,softball,Augsburg,1.0,Aleia Johnston,6.0,3B,11246806,1,0,1,1,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Augsburg,1.0,Megan Gissler,4.0,SS,9658434,1,0,3,3,0,1.0,0,0,0,0,0
6556508,3/15/26,softball,Augsburg,1.0,Teron Ormond-Miller,7.0,CF,9670421,1,4,0,4,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Kendal Switala,23.0,SS,9670137,1,0,1,1,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Hannah Bolt,2.0,3B,9662979,1,1,1,2,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Dana Micone,11.0,DP,11209032,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Cassidy Branch,12.0,1B,11209034,1,1,0,1,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Jenna Dimiceli,4.0,RF,9670413,1,2,0,2,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Cassidy Newcomb,15.0,LF,9655841,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Lizzy Laurelli,17.0,LF,11331374,1,1,0,1,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Taylor Shreck,18.0,P,9669267,1,0,0,0,0,0.0,0,0,1,0,0
6493889,3/15/26,softball,Mary Baldwin,,Jenna Shull,30.0,P,9665945,1,0,0,0,0,0.0,0,0,2,0,0
6493889,3/15/26,softball,Mary Baldwin,,Bailey Jahna,25.0,P,9669778,1,0,0,0,0,0.0,0,0,2,0,0
6493889,3/15/26,softball,Mary Baldwin,,Bella Tortoriello,7.0,CF,9654889,1,2,0,2,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Mary Baldwin,,Santrice Rush,22.0,2B,9662602,1,1,1,2,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Caroline Malandra,12.0,2B,9657990,1,1,0,1,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Aniella Baldwin,14.0,RF,9656495,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Jordan Wise,1.0,RF,9663393,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,McKenna Mueller,8.0,SS,9662650,1,0,1,1,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Lily Moyers,10.0,DP,9670640,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Olivia Eastlake,6.0,PH,11214285,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Leiah Branch,25.0,1B,9655472,1,1,0,1,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Emberly Coffey,9.0,PH,9660799,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Abby Byrum,0.0,CF,9655317,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Sarah Kate Tozier,19.0,CF,9663590,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Kaelyn Ramsey,21.0,LF,9654289,1,1,0,1,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Molly Ecroyd,26.0,LF,9658902,1,2,0,2,0,1.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Andrea Savage,3.0,3B,9661646,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Ashley Matthews,28.0,PR,11214292,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Grace Anderson,13.0,3B,11214287,1,0,0,0,0,0.0,0,0,0,0,0
6493889,3/15/26,softball,Bridgewater (VA),1.0,Mackenzie Cauthorn,18.0,P,9656948,1,1,0,1,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Shelby Rakosky,22.0,3B,9666003,1,3,0,3,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Avery Wiltermood,12.0,SS,9654997,1,2,4,7,1,0.857,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Mackinley Lawson,35.0,1B,9670440,1,6,0,7,1,0.857,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Mollie Sharp,8.0,P/DP,9657988,1,0,0,0,0,0.0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Lilly Kapala,17.0,PH,9668199,1,0,0,0,0,0.0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Sydney Hughbanks,15.0,LF,9664059,1,2,0,2,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Courtney Hankenhoff,11.0,DP/P,9664322,1,0,0,0,0,0.0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Izzie Carroll,18.0,P,11239420,1,0,2,2,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Skylar Fletcher,2.0,CF,9670416,1,1,0,1,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Mt. St. Joseph,,Alayna Flynn,10.0,2B,9660765,1,2,1,3,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Denison,1.0,Indy Workman,4.0,2B,9655430,1,3,3,6,0,1.0,0,0,0,0,1
6565596,3/19/26,softball,Denison,1.0,Carley Melton,5.0,3B,9664383,1,0,3,3,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Denison,1.0,Emerson Seevers,13.0,C,9657665,1,2,0,2,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Denison,1.0,Brooke Surbaugh,21.0,DP/PH,9655355,1,0,0,0,0,0.0,0,0,0,0,0
6565596,3/19/26,softball,Denison,1.0,Rosie Witt,18.0,PR,11330869,1,0,0,0,0,0.0,0,0,0,0,0
6565596,3/19/26,softball,Denison,1.0,Liana Su,17.0,1B,9661012,1,7,0,7,0,1.0,0,0,0,0,1
6565596,3/19/26,softball,Denison,1.0,Madilyn Moffitt,12.0,P,9669064,1,1,2,3,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Denison,1.0,Bridget Haller,9.0,RF,9662355,1,0,0,0,0,0.0,0,0,0,0,0
6565596,3/19/26,softball,Denison,1.0,Alex Longstreth,10.0,LF,9664353,1,1,0,1,0,1.0,0,0,0,0,0
6565596,3/19/26,softball,Denison,1.0,Stella Mix,24.0,PH,11330867,1,0,0,0,0,0.0,0,0,0,0,0
6565596,3/19/26,softball,Denison,1.0,Leilah Ferrari,3.0,SS,9662007,1,2,0,2,0,1.0,0,0,0,0,0
6565593,3/20/26,softball,Brooklyn,,Haylee Burleigh,4.0,CF,11330789,1,0,0,0,0,0.0,0,0,0,0,0
6565593,3/20/26,softball,Brooklyn,,Hailey Johnston,6.0,CF,9659508,1,0,0,0,0,0.0,0,0,0,0,0
6565593,3/20/26,softball,Brooklyn,,Olivia Gonzalez,99.0,SS,11330799,1,0,1,1,0,1.0,0,0,0,0,0
